make_model,body_type,price,vat,km,hp,type,previous_owners,warranty,paint_type,nr_of_doors,nr_of_seats,gearing_type,displacement,weight,drive_chain,fuel,emission_class,emission_label,gears,comb_consumption,inspection_new,age,cc_index,em_index,ex_index,ss_index,leather_
Audi A1,Sedans,18840,VAT deductible,3620,70.0,Used,1.0,No,Metallic,5.0,5.0,Automatic,999.0,1135.0,front,Benzine,Euro 6,4.0,7.0,4.4,No,1.0,17.0,7.0,3.0,13.0,0.0
Audi A1,Sedans,18800,VAT deductible,8330,85.0,Used,1.0,No,Metallic,5.0,4.0,Automatic,1598.0,1250.0,front,Diesel,Euro 6,4.0,5.0,3.5,Yes,1.0,14.0,5.0,2.0,13.0,0.0
Audi A1,Compact,18750,VAT deductible,20306,70.0,Employee's car,1.0,No,Metallic,5.0,4.0,Automatic,999.0,1165.0,front,Other,Euro 6,4.0,7.0,4.4,No,1.0,15.0,7.0,2.0,12.0,0.0
Audi A1,Compact,18730,VAT deductible,1,85.0,New,1.0,No,Uni/basic,5.0,5.0,Automatic,999.0,1200.0,front,Benzine,Euro 6d-TEMP,4.0,7.0,4.8,No,0.0,6.0,5.0,2.0,9.0,0.0
Audi A1,Sedans,18700,VAT deductible,27000,85.0,Employee's car,1.0,warranty,Metallic,5.0,4.0,Automatic,1598.0,1275.0,front,Diesel,Euro 6,4.0,7.0,3.7,No,3.0,11.0,7.0,1.0,12.0,0.0
Audi A1,Sedans,18690,Unknown,31750,92.0,Used,1.0,No,Uni/basic,4.0,4.0,Automatic,1395.0,1180.0,front,Benzine,Euro 6,4.0,7.0,4.456227758007118,Yes,3.0,18.0,5.0,4.0,14.0,1.0
Audi A1,Sedans,18600,Unknown,19800,70.0,Used,1.0,No,Metallic,5.0,4.0,Automatic,999.0,1165.0,front,Benzine,Euro 6,4.0,7.0,4.4,No,2.0,14.0,5.0,3.0,16.0,0.0
Audi A1,Sedans,18500,Unknown,52000,85.0,Used,1.0,No,Metallic,5.0,4.0,Automatic,1598.0,1275.0,front,Diesel,Euro 6,4.0,7.0,4.0,No,3.0,4.0,1.0,2.0,13.0,0.0
Audi A1,Sedans,18500,VAT deductible,15500,70.0,Used,1.0,No,Metallic,4.0,5.0,Automatic,999.0,1195.0,front,Benzine,Euro 6,4.0,7.0,4.4,No,1.0,16.0,8.0,5.0,14.0,0.0
Audi A1,Compact,18620,Unknown,25977,92.0,Used,1.0,No,Metallic,4.0,5.0,Automatic,1395.0,1180.0,front,Benzine,Euro 6,4.0,7.0,5.0,Yes,3.0,17.0,6.0,2.0,15.0,0.0
Audi A1,Sedans,18500,Unknown,9000,70.0,Used,1.0,No,Uni/basic,4.0,5.0,Automatic,999.0,1195.0,front,Benzine,Euro 6,4.0,7.0,4.4,No,2.0,17.0,6.0,2.0,13.0,0.0
Audi A1,Sedans,18500,Unknown,65000,66.0,Used,2.0,No,Uni/basic,5.0,4.0,Automatic,1422.0,1250.0,front,Diesel,Euro 6,4.0,7.0,3.8,No,2.0,3.0,2.0,1.0,7.0,0.0
Audi A1,Sedans,18500,VAT deductible,14493,85.0,Used,1.0,warranty,Uni/basic,5.0,5.0,Automatic,1598.0,1275.0,front,Diesel,Euro 6,4.0,7.0,4.0,No,1.0,3.0,6.0,2.0,13.0,0.0
Audi A1,Sedans,18500,Unknown,33500,92.0,Used,1.0,No,Metallic,5.0,5.0,Automatic,1395.0,1215.0,front,Benzine,Euro 6,4.0,7.0,4.9,No,2.0,15.0,7.0,3.0,14.0,0.0
Audi A1,Compact,18333,VAT deductible,4800,70.0,Employee's car,1.0,No,Uni/basic,4.0,4.0,Automatic,999.0,1165.0,front,Benzine,Euro 6,4.0,7.0,4.4,Yes,1.0,11.0,7.0,3.0,13.0,0.0
Audi A1,Compact,18350,VAT deductible,51000,70.0,Used,1.0,warranty,Metallic,3.0,4.0,Automatic,999.0,1040.0,front,Benzine,Euro 6,4.0,7.0,4.4,No,3.0,6.0,2.0,1.0,6.0,0.0
Audi A1,Sedans,18349,Unknown,7307,70.0,Used,1.0,No,Uni/basic,5.0,4.0,Automatic,999.0,1165.0,front,Benzine,Euro 6,4.0,7.0,4.4,Yes,2.0,17.0,4.0,2.0,11.0,0.0
Audi A1,Compact,18333,VAT deductible,4800,70.0,Employee's car,1.0,No,Uni/basic,4.0,4.0,Automatic,999.0,1165.0,front,Benzine,Euro 6,4.0,7.0,4.4,Yes,1.0,11.0,7.0,3.0,13.0,0.0
Audi A1,Compact,18333,VAT deductible,5500,70.0,Employee's car,1.0,No,Uni/basic,4.0,4.0,Automatic,999.0,1165.0,front,Benzine,Euro 6,4.0,7.0,4.4,Yes,1.0,11.0,7.0,3.0,13.0,0.0
Audi A1,Sedans,18300,VAT deductible,35500,66.0,Used,1.0,No,Metallic,5.0,4.0,Automatic,1422.0,1220.0,front,Diesel,Euro 6,4.0,7.0,4.0,No,1.0,13.0,7.0,3.0,11.0,0.0
Audi A1,Sedans,18300,Unknown,18000,92.0,Used,2.0,No,Uni/basic,4.0,5.0,Automatic,1395.0,1195.0,front,Benzine,Euro 6,1.0,7.0,4.9,No,2.0,14.0,5.0,2.0,12.0,0.0
Audi A1,Sedans,18290,VAT deductible,40000,92.0,Used,2.0,warranty,Uni/basic,5.0,4.0,Automatic,1395.0,1660.0,front,Benzine,Euro 6,4.0,7.0,4.456227758007118,No,2.0,9.0,3.0,2.0,8.0,0.0
Audi A1,Sedans,18250,VAT deductible,14551,85.0,Employee's car,1.0,No,Uni/basic,5.0,4.0,Automatic,1598.0,1195.0,front,Diesel,Euro 6,1.0,7.0,4.0,No,1.0,6.0,4.0,1.0,10.0,0.0
Audi A1,Sedans,18200,VAT deductible,16500,85.0,Used,1.0,warranty,Metallic,5.0,5.0,Automatic,1598.0,1195.0,front,Diesel,Euro 6,4.0,6.0,4.456227758007118,No,1.0,22.0,8.0,6.0,24.0,0.0
Audi A1,Compact,18185,VAT deductible,26700,85.0,Used,1.0,No,Metallic,3.0,5.0,Automatic,1598.0,1180.0,front,Diesel,Euro 6,4.0,7.0,3.8,Yes,3.0,17.0,5.0,4.0,14.0,0.0
Audi A1,Sedans,18150,Unknown,8000,70.0,Used,2.0,No,Metallic,5.0,4.0,Automatic,999.0,1165.0,front,Benzine,Euro 6,4.0,7.0,4.4,No,2.0,16.0,6.0,2.0,14.0,0.0
Audi A1,Compact,18000,Unknown,15000,85.0,Used,1.0,warranty,Metallic,3.0,4.0,Automatic,1598.0,1225.0,front,Diesel,Euro 6,4.0,6.0,3.8,No,1.0,11.0,7.0,3.0,16.0,0.0
Audi A1,Compact,17998,Unknown,14436,92.0,Used,2.0,No,Metallic,5.0,5.0,Automatic,1395.0,1180.0,front,Benzine,Euro 6,4.0,7.0,5.2,Yes,2.0,14.0,4.0,2.0,15.0,0.0
Audi A1,Compact,17998,VAT deductible,72624,92.0,Used,2.0,No,Metallic,5.0,5.0,Automatic,1395.0,1180.0,front,Benzine,Euro 6,4.0,7.0,5.2,Yes,3.0,18.0,5.0,3.0,15.0,1.0
Audi A1,Sedans,17990,VAT deductible,13960,66.0,Used,1.0,No,Metallic,4.0,5.0,Automatic,1422.0,1195.0,front,Diesel,Euro 6,4.0,7.0,3.9,Yes,3.0,16.0,6.0,3.0,12.0,0.0
Audi A1,Sedans,17990,VAT deductible,40301,92.0,Used,1.0,No,Metallic,5.0,4.0,Automatic,1395.0,1195.0,front,Benzine,Euro 6,4.0,7.0,5.2,Yes,3.0,15.0,3.0,3.0,13.0,0.0
Audi A1,Sedans,17990,Unknown,19990,71.0,Used,1.0,warranty,Uni/basic,5.0,4.0,Automatic,999.0,1195.0,front,Benzine,Euro 6,4.0,7.0,4.456227758007118,No,2.0,9.0,3.0,2.0,11.0,0.0
Audi A1,Compact,17990,VAT deductible,3087,70.0,Used,1.0,No,Metallic,4.0,5.0,Automatic,999.0,1180.0,front,Benzine,Euro 6,4.0,7.0,4.4,No,1.0,9.0,6.0,2.0,12.0,0.0
Audi A1,Compact,17989,VAT deductible,37626,66.0,Used,1.0,No,Metallic,5.0,5.0,Automatic,1422.0,1195.0,front,Diesel,Euro 6,4.0,7.0,4.1,No,3.0,15.0,7.0,3.0,15.0,0.0
Audi A1,Sedans,17980,VAT deductible,22980,70.0,Used,1.0,No,Metallic,4.0,5.0,Automatic,999.0,1195.0,front,Benzine,Euro 6,4.0,7.0,4.4,Yes,2.0,13.0,7.0,3.0,12.0,0.0
Audi A1,Compact,17980,Unknown,57926,66.0,Used,1.0,No,Metallic,5.0,5.0,Automatic,1422.0,1180.0,front,Diesel,Euro 6,4.0,7.0,3.8,Yes,3.0,7.0,5.0,2.0,10.0,0.0
Audi A1,Compact,17970,Unknown,3900,92.0,Used,2.0,No,Metallic,5.0,4.0,Automatic,1395.0,1215.0,front,Benzine,Euro 6,4.0,7.0,4.9,No,2.0,14.0,6.0,2.0,16.0,0.0
Audi A1,Sedans,17980,VAT deductible,7924,92.0,Used,1.0,No,Metallic,4.0,4.0,Automatic,1395.0,1195.0,front,Benzine,Euro 6,4.0,7.0,4.9,Yes,3.0,19.0,7.0,3.0,14.0,0.0
Audi A1,Compact,17970,VAT deductible,6257,85.0,Used,1.0,No,Metallic,5.0,4.0,Automatic,1598.0,1250.0,front,Diesel,Euro 6,4.0,7.0,4.0,No,2.0,15.0,6.0,2.0,11.0,0.0
Audi A1,Sedans,17950,VAT deductible,29800,85.0,Used,1.0,warranty,Metallic,5.0,4.0,Automatic,1598.0,1200.0,front,Diesel,Euro 6,4.0,7.0,3.7,No,3.0,7.0,6.0,1.0,12.0,0.0
Audi A1,Compact,17950,Unknown,35816,70.0,Used,1.0,No,Uni/basic,5.0,4.0,Automatic,999.0,1065.0,front,Benzine,Euro 6,4.0,7.0,4.4,No,3.0,10.0,2.0,1.0,12.0,0.0
Audi A1,Sedans,17950,VAT deductible,12960,92.0,Used,1.0,warranty,Metallic,2.0,5.0,Automatic,1395.0,1195.0,front,Benzine,Euro 6,4.0,7.0,4.9,Yes,1.0,14.0,5.0,4.0,13.0,1.0
Audi A1,Compact,17950,VAT deductible,8600,70.0,Employee's car,1.0,No,Uni/basic,4.0,4.0,Automatic,999.0,1165.0,front,Benzine,Euro 6,4.0,7.0,4.4,Yes,1.0,11.0,7.0,3.0,13.0,0.0
Audi A1,Sedans,17950,Unknown,14300,70.0,Used,2.0,No,Metallic,5.0,5.0,Automatic,999.0,1090.0,front,Diesel,Euro 6,4.0,7.0,4.456227758007118,No,2.0,15.0,5.0,3.0,13.0,0.0
Audi A1,Sedans,17944,VAT deductible,9463,70.0,Used,1.0,No,Uni/basic,5.0,5.0,Automatic,999.0,1165.0,front,Benzine,Euro 6,4.0,7.0,4.4,Yes,1.0,15.0,7.0,2.0,14.0,0.0
Audi A1,Compact,17940,VAT deductible,20326,92.0,Used,1.0,No,Metallic,3.0,4.0,Automatic,1395.0,1180.0,front,Benzine,Euro 6,4.0,7.0,4.9,Yes,3.0,16.0,7.0,3.0,15.0,0.0
Audi A1,Compact,17950,Unknown,70000,70.0,Used,2.0,warranty,Metallic,4.0,4.0,Automatic,999.0,1180.0,front,Benzine,Euro 6,4.0,7.0,4.4,No,3.0,19.0,8.0,4.0,22.0,1.0
Audi A1,Sedans,17500,Unknown,23664,66.0,Used,2.0,No,Uni/basic,5.0,5.0,Automatic,1422.0,1195.0,front,Diesel,Euro 6,4.0,7.0,4.456227758007118,No,1.0,9.0,4.0,2.0,11.0,0.0
Audi A1,Sedans,17500,Unknown,51900,66.0,Used,1.0,warranty,Metallic,5.0,5.0,Automatic,1422.0,1195.0,front,Diesel,Euro 6,4.0,7.0,3.8,Yes,3.0,18.0,8.0,4.0,16.0,1.0
Audi A1,Sedans,17500,Unknown,15000,70.0,Used,1.0,No,Uni/basic,5.0,4.0,Automatic,999.0,1165.0,front,Benzine,Euro 6,4.0,7.0,4.4,No,2.0,12.0,5.0,1.0,13.0,0.0
Audi A1,Sedans,17500,Unknown,33000,92.0,Used,1.0,No,Uni/basic,5.0,4.0,Automatic,1395.0,1215.0,front,Benzine,Euro 6,4.0,7.0,4.9,No,3.0,15.0,6.0,3.0,15.0,0.0
Audi A1,Sedans,17450,Unknown,12000,66.0,Used,2.0,No,Metallic,4.0,5.0,Automatic,1422.0,1217.0,front,Diesel,Euro 6,4.0,7.0,3.8,No,3.0,10.0,1.0,1.0,10.0,0.0
Audi A1,Sedans,17500,Unknown,42000,66.0,Used,1.0,warranty,Metallic,5.0,4.0,Automatic,1422.0,1220.0,front,Diesel,Euro 6,4.0,7.0,3.8,No,2.0,10.0,5.0,2.0,12.0,0.0
Audi A1,Sedans,17930,VAT deductible,25976,85.0,Used,1.0,No,Metallic,5.0,4.0,Automatic,1598.0,1275.0,front,Diesel,Euro 6,4.0,7.0,4.0,No,2.0,17.0,5.0,2.0,13.0,0.0
Audi A1,Sedans,17500,Unknown,26299,70.0,Used,1.0,No,Uni/basic,5.0,4.0,Automatic,999.0,1135.0,front,Benzine,Euro 6,4.0,5.0,4.2,No,2.0,4.0,4.0,2.0,10.0,0.0
Audi A1,Sedans,17495,VAT deductible,40000,70.0,Used,2.0,warranty,Uni/basic,4.0,5.0,Automatic,999.0,1195.0,front,Benzine,Euro 6,4.0,7.0,4.4,No,2.0,17.0,4.0,2.0,13.0,0.0
Audi A1,Sedans,17490,VAT deductible,36530,66.0,Used,1.0,No,Metallic,5.0,4.0,Automatic,1422.0,1220.0,front,Diesel,Euro 6,4.0,7.0,3.8,No,2.0,18.0,3.0,3.0,9.0,0.0
Audi A1,Sedans,17490,Unknown,29159,67.0,Used,1.0,warranty,Metallic,5.0,4.0,Automatic,1422.0,1195.0,front,Diesel,Euro 6,4.0,7.0,4.456227758007118,No,2.0,9.0,3.0,2.0,10.0,0.0
Audi A1,Sedans,17490,Unknown,55000,141.0,Used,2.0,No,Metallic,3.0,5.0,Automatic,1798.0,1255.0,front,Benzine,Euro 6,4.0,7.0,5.8,No,3.0,16.0,6.0,4.0,15.0,0.0
Audi A1,Sedans,17449,VAT deductible,40133,70.0,Used,1.0,No,Metallic,5.0,4.0,Automatic,999.0,1165.0,front,Benzine,Euro 6,4.0,7.0,4.4,Yes,3.0,18.0,7.0,3.0,16.0,0.0
Audi A1,Compact,17445,Unknown,38562,92.0,Used,2.0,No,Metallic,5.0,4.0,Automatic,1395.0,1215.0,front,Benzine,Euro 6,4.0,7.0,4.9,Yes,2.0,13.0,3.0,2.0,12.0,0.0
Audi A1,Compact,17444,VAT deductible,7300,70.0,Employee's car,1.0,No,Uni/basic,4.0,4.0,Automatic,999.0,1165.0,front,Benzine,Euro 6,4.0,7.0,4.4,Yes,1.0,11.0,7.0,3.0,13.0,0.0
Audi A1,Station wagon,17440,Unknown,10457,92.0,Used,2.0,warranty,Metallic,5.0,5.0,Automatic,1395.0,1215.0,front,Benzine,Euro 6,4.0,7.0,4.9,No,2.0,16.0,6.0,2.0,12.0,0.0
Audi A1,Compact,17420,VAT deductible,27058,70.0,Used,1.0,No,Metallic,4.0,4.0,Automatic,999.0,1180.0,front,Benzine,Euro 6,4.0,7.0,4.4,Yes,3.0,15.0,6.0,2.0,15.0,0.0
Audi A1,Compact,17450,Unknown,38344,70.0,Used,1.0,No,Metallic,5.0,5.0,Automatic,999.0,1180.0,front,Benzine,Euro 6,4.0,7.0,4.4,Yes,3.0,14.0,7.0,3.0,14.0,0.0
Audi A1,Sedans,17445,Unknown,45276,110.0,Used,1.0,warranty,Metallic,4.0,5.0,Automatic,1395.0,1195.0,front,Benzine,Euro 6,4.0,7.0,4.7,Yes,3.0,16.0,6.0,5.0,16.0,1.0
Audi A1,Compact,17370,VAT deductible,16607,70.0,Used,1.0,No,Metallic,4.0,4.0,Automatic,999.0,1180.0,front,Benzine,Euro 6,4.0,7.0,4.4,Yes,1.0,13.0,4.0,2.0,15.0,0.0
Audi A1,Compact,17350,Unknown,26462,70.0,Used,1.0,No,Metallic,5.0,5.0,Automatic,999.0,1180.0,front,Benzine,Euro 6,4.0,7.0,4.4,Yes,3.0,15.0,8.0,3.0,13.0,0.0
Audi A1,Compact,17900,Unknown,62000,66.0,Used,1.0,No,Uni/basic,3.0,4.0,Automatic,1422.0,1195.0,front,Diesel,Euro 6,4.0,7.0,3.8,No,2.0,13.0,6.0,3.0,14.0,0.0
Audi A1,Compact,17930,VAT deductible,40257,85.0,Used,1.0,warranty,Uni/basic,5.0,5.0,Automatic,1598.0,1250.0,front,Diesel,Euro 6,4.0,7.0,3.8,Yes,2.0,17.0,5.0,5.0,16.0,0.0
Audi A1,Compact,17920,VAT deductible,36709,85.0,Used,1.0,No,Uni/basic,4.0,4.0,Automatic,1598.0,1180.0,front,Diesel,Euro 6,4.0,7.0,3.8,Yes,3.0,14.0,6.0,1.0,13.0,0.0
Audi A1,Sedans,17900,Unknown,25330,70.0,Used,1.0,warranty,Metallic,5.0,5.0,Automatic,999.0,1610.0,front,Benzine,Euro 6,4.0,7.0,4.5,No,2.0,4.0,2.0,1.0,10.0,0.0
Audi A1,Compact,17900,Unknown,11300,66.0,Used,1.0,warranty,Metallic,5.0,4.0,Automatic,1422.0,1180.0,front,Diesel,Euro 6,4.0,7.0,4.482429718875502,No,3.0,12.0,5.0,2.0,13.0,0.0
Audi A1,Compact,17900,VAT deductible,10170,70.0,Used,1.0,No,Metallic,5.0,4.0,Automatic,999.0,1180.0,front,Benzine,Euro 6,4.0,7.0,4.6,Yes,1.0,13.0,7.0,4.0,13.0,0.0
Audi A1,Sedans,17900,VAT deductible,12260,85.0,Used,1.0,warranty,Metallic,5.0,4.0,Automatic,1598.0,1275.0,front,Diesel,Euro 6,4.0,7.0,4.0,No,1.0,12.0,7.0,1.0,14.0,0.0
Audi A1,Compact,17900,VAT deductible,44604,70.0,Used,1.0,No,Uni/basic,3.0,5.0,Automatic,999.0,1180.0,front,Benzine,Euro 6,4.0,7.0,4.2,No,3.0,15.0,6.0,3.0,14.0,0.0
Audi A1,Sedans,17900,Unknown,25751,71.0,Used,1.0,warranty,Uni/basic,5.0,4.0,Automatic,999.0,1195.0,front,Benzine,Euro 6,4.0,7.0,4.456227758007118,No,2.0,6.0,1.0,1.0,10.0,0.0
Audi A1,Sedans,17900,Unknown,13000,70.0,Used,1.0,No,Metallic,5.0,4.0,Automatic,999.0,1165.0,front,Benzine,Euro 6,4.0,7.0,4.4,No,2.0,15.0,3.0,2.0,15.0,0.0
Audi A1,Sedans,17900,Unknown,63136,70.0,Used,1.0,No,Uni/basic,5.0,4.0,Automatic,999.0,1195.0,front,Benzine,Euro 6,1.0,7.0,4.4,No,3.0,12.0,6.0,3.0,13.0,0.0
Audi A1,Sedans,17900,VAT deductible,21900,85.0,Used,1.0,warranty,Metallic,3.0,4.0,Automatic,1598.0,1175.0,front,Diesel,Euro 6,4.0,7.0,4.456227758007118,No,2.0,2.0,3.0,1.0,8.0,0.0
Audi A1,Sedans,17900,Unknown,23357,70.0,Used,1.0,No,Metallic,5.0,4.0,Automatic,999.0,1580.0,front,Benzine,Euro 6,4.0,7.0,4.4,No,3.0,3.0,1.0,1.0,10.0,1.0
Audi A1,Compact,17900,Unknown,40000,110.0,Used,2.0,No,Metallic,4.0,4.0,Automatic,1395.0,1180.0,front,Benzine,Euro 6,4.0,7.0,5.0,No,3.0,16.0,6.0,4.0,15.0,1.0
Audi A1,Sedans,17900,Unknown,63136,70.0,Used,1.0,No,Uni/basic,5.0,4.0,Automatic,999.0,1195.0,front,Benzine,Euro 6,1.0,7.0,4.4,No,3.0,12.0,6.0,3.0,13.0,0.0
Audi A1,Sedans,17890,Unknown,27950,92.0,Used,1.0,warranty,Metallic,5.0,5.0,Automatic,1395.0,1180.0,front,Benzine,Euro 6,4.0,7.0,4.9,Yes,3.0,15.0,4.0,2.0,15.0,0.0
Audi A1,Sedans,16900,Unknown,3150,70.0,Used,1.0,No,Metallic,5.0,4.0,Automatic,999.0,1165.0,front,Benzine,Euro 6,4.0,7.0,4.4,No,3.0,4.0,4.0,2.0,10.0,0.0
Audi A1,Compact,17900,VAT deductible,4810,70.0,Used,1.0,No,Uni/basic,5.0,5.0,Automatic,999.0,1180.0,front,Other,Euro 6,4.0,7.0,4.6,Yes,1.0,13.0,7.0,4.0,13.0,0.0
Audi A1,Sedans,16900,Unknown,32700,66.0,Used,1.0,No,Uni/basic,3.0,4.0,Automatic,1422.0,1195.0,front,Diesel,Euro 6,4.0,7.0,4.0,No,2.0,8.0,5.0,1.0,10.0,0.0
Audi A1,Compact,16900,VAT deductible,67790,66.0,Used,2.0,warranty,Uni/basic,3.0,5.0,Automatic,1422.0,1165.0,front,Diesel,Euro 6,4.0,7.0,4.0,No,3.0,19.0,5.0,4.0,16.0,1.0
Audi A1,Sedans,17890,Unknown,63500,85.0,Used,2.0,No,Metallic,5.0,5.0,Automatic,1598.0,1195.0,front,Diesel,Euro 6,4.0,7.0,3.8,Yes,2.0,16.0,5.0,3.0,14.0,0.0
Audi A1,Sedans,17900,Unknown,37702,93.0,Used,1.0,warranty,Uni/basic,3.0,4.0,Automatic,1395.0,1195.0,front,Benzine,Euro 6,4.0,7.0,4.456227758007118,No,2.0,11.0,3.0,1.0,11.0,0.0
Audi A1,Sedans,17900,VAT deductible,40164,66.0,Used,1.0,warranty,Metallic,5.0,4.0,Automatic,1422.0,1220.0,front,Diesel,Euro 6,4.0,7.0,3.8,No,2.0,18.0,6.0,2.0,16.0,0.0
Audi A1,Sedans,16900,Unknown,47750,71.0,Used,1.0,warranty,Uni/basic,5.0,5.0,Automatic,999.0,1195.0,front,Benzine,Euro 6,4.0,7.0,4.456227758007118,No,3.0,10.0,3.0,2.0,10.0,0.0
Audi A1,Compact,16890,VAT deductible,39600,92.0,Used,1.0,No,Uni/basic,5.0,5.0,Automatic,1395.0,1180.0,front,Benzine,Euro 6,4.0,7.0,5.2,Yes,3.0,13.0,6.0,2.0,11.0,0.0
Audi A1,Sedans,16890,VAT deductible,29200,70.0,Used,1.0,No,Metallic,5.0,4.0,Automatic,999.0,1195.0,front,Benzine,Euro 6,4.0,7.0,4.4,Yes,3.0,15.0,5.0,1.0,12.0,0.0
Audi A1,Sedans,16880,Unknown,32103,70.0,Used,1.0,No,Metallic,5.0,4.0,Automatic,999.0,1195.0,front,Benzine,Euro 6,4.0,7.0,4.4,Yes,3.0,13.0,1.0,1.0,12.0,0.0
Audi A1,Compact,16880,Unknown,19700,70.0,Used,1.0,No,Metallic,4.0,4.0,Automatic,999.0,1180.0,front,Benzine,Euro 6,4.0,7.0,4.4,No,2.0,14.0,7.0,2.0,12.0,0.0
Audi A1,Compact,16880,VAT deductible,6680,70.0,Used,1.0,No,Metallic,5.0,4.0,Automatic,999.0,1180.0,front,Benzine,Euro 6,4.0,8.0,4.4,Yes,2.0,13.0,6.0,3.0,13.0,0.0
Audi A1,Sedans,16880,VAT deductible,49100,92.0,Used,1.0,warranty,Metallic,3.0,4.0,Automatic,1395.0,1155.0,front,Benzine,Euro 6,4.0,6.0,5.1,Yes,3.0,12.0,3.0,4.0,10.0,0.0
Audi A1,Compact,16879,Unknown,30348,92.0,Used,1.0,No,Metallic,5.0,5.0,Automatic,1395.0,1215.0,front,Benzine,Euro 6,4.0,7.0,5.2,Yes,3.0,14.0,5.0,1.0,12.0,0.0
Audi A1,Compact,16870,VAT deductible,7680,66.0,Used,1.0,No,Metallic,5.0,4.0,Automatic,1422.0,1195.0,front,Diesel,Euro 6,4.0,7.0,4.1,No,2.0,15.0,6.0,2.0,10.0,0.0
Audi A1,Sedans,16850,Unknown,36400,66.0,Used,2.0,No,Uni/basic,3.0,4.0,Automatic,1422.0,1195.0,front,Diesel,Euro 6,4.0,7.0,4.0,Yes,3.0,16.0,7.0,3.0,18.0,0.0
Audi A1,Sedans,16840,Unknown,49800,92.0,Used,2.0,No,Metallic,4.0,5.0,Automatic,1395.0,1195.0,front,Benzine,Euro 6,4.0,7.0,4.9,No,3.0,15.0,6.0,1.0,15.0,0.0
Audi A1,Compact,16830,VAT deductible,50200,92.0,Used,1.0,No,Metallic,2.0,4.0,Automatic,1395.0,1180.0,front,Benzine,Euro 6,4.0,7.0,4.9,No,3.0,16.0,7.0,5.0,14.0,0.0
Audi A1,Sedans,16876,Unknown,47500,92.0,Used,1.0,No,Metallic,5.0,5.0,Automatic,1395.0,1215.0,front,Benzine,Euro 6,4.0,7.0,4.9,Yes,3.0,13.0,5.0,1.0,11.0,0.0
Audi A1,Compact,16820,VAT deductible,24762,70.0,Used,1.0,No,Metallic,5.0,5.0,Automatic,999.0,1180.0,front,Benzine,Euro 6,4.0,7.0,4.4,Yes,2.0,15.0,7.0,3.0,12.0,0.0
Audi A1,Sedans,16800,Unknown,36236,70.0,Used,1.0,No,Metallic,5.0,5.0,Automatic,999.0,1135.0,front,Benzine,Euro 6d-TEMP,4.0,5.0,5.1,No,3.0,9.0,4.0,2.0,8.0,0.0
Audi A1,Compact,16790,Unknown,38831,92.0,Used,1.0,No,Metallic,5.0,4.0,Automatic,1395.0,1180.0,front,Benzine,Euro 6,4.0,7.0,5.2,No,3.0,13.0,1.0,1.0,12.0,0.0
Audi A1,Sedans,16780,VAT deductible,18556,66.0,Used,1.0,No,Metallic,5.0,4.0,Automatic,1422.0,1220.0,front,Diesel,Euro 6,4.0,7.0,3.7,No,2.0,14.0,7.0,2.0,14.0,0.0
Audi A1,Compact,16530,VAT deductible,36625,85.0,Used,1.0,No,Metallic,5.0,4.0,Automatic,1598.0,1180.0,front,Diesel,Euro 6,4.0,7.0,4.0,No,3.0,19.0,3.0,3.0,13.0,1.0
Audi A1,Sedans,16500,Unknown,25000,92.0,Used,1.0,warranty,Metallic,5.0,5.0,Automatic,1395.0,1660.0,front,Benzine,Euro 6,4.0,7.0,4.9,No,3.0,7.0,1.0,2.0,10.0,0.0
Audi A1,Sedans,16500,VAT deductible,36041,85.0,Used,1.0,warranty,Uni/basic,5.0,5.0,Automatic,1598.0,1275.0,front,Diesel,Euro 6,4.0,7.0,4.0,No,2.0,3.0,6.0,2.0,13.0,0.0
Audi A1,Sedans,16500,Unknown,36500,85.0,Used,1.0,No,Metallic,5.0,5.0,Automatic,1598.0,1275.0,front,Diesel,Euro 6,1.0,7.0,3.7,No,3.0,15.0,5.0,5.0,14.0,0.0
Audi A1,Sedans,16500,Unknown,25000,92.0,Used,1.0,warranty,Metallic,5.0,5.0,Automatic,1395.0,1660.0,front,Benzine,Euro 6,4.0,7.0,4.9,No,3.0,7.0,1.0,2.0,10.0,0.0
Audi A1,Sedans,16500,Unknown,66000,85.0,Used,1.0,warranty,Metallic,5.0,5.0,Automatic,1598.0,1275.0,front,Diesel,Euro 6,4.0,7.0,3.7,No,3.0,7.0,4.0,2.0,12.0,0.0
Audi A1,Sedans,16490,Unknown,90000,67.0,Used,1.0,warranty,Metallic,5.0,4.0,Automatic,1422.0,1195.0,front,Diesel,Euro 6,4.0,7.0,4.456227758007118,No,3.0,12.0,3.0,3.0,13.0,0.0
Audi A1,Sedans,16490,Unknown,14000,70.0,Used,1.0,No,Uni/basic,2.0,4.0,Automatic,999.0,1195.0,front,Benzine,Euro 6,4.0,7.0,4.4,Yes,3.0,15.0,5.0,2.0,15.0,0.0
Audi A1,Sedans,16490,VAT deductible,16081,70.0,Used,1.0,No,Metallic,3.0,4.0,Automatic,999.0,1195.0,front,Benzine,Euro 6,4.0,7.0,4.4,Yes,3.0,12.0,7.0,3.0,12.0,0.0
Audi A1,Sedans,16480,VAT deductible,32863,92.0,Used,1.0,warranty,Metallic,5.0,5.0,Automatic,1395.0,1195.0,front,Benzine,Euro 6,4.0,6.0,4.456227758007118,Yes,3.0,8.0,5.0,2.0,12.0,0.0
